Sub,Subject,Location,Country,Year,Unit Code,Unit,Power Code,Power Code,Value,Power Code
EVOVA_T1D,Real value added in distributive trade; repairs; transport; accommodation and food services activities,AUS,Australia,2014,GRWH,Growth rate,0,Units,2.4298482999999997,0
EVOVA_T1D,Real value added in distributive trade; repairs; transport; accommodation and food services activities,AUS,Australia,2015,GRWH,Growth rate,0,Units,3.0232544999999997,0
EVOVA_T1E,Real value added in Information and communication,AUS,Australia,2011,GRWH,Growth rate,0,Units,1.1847867,0
EVOVA_T1E,Real value added in Information and communication,AUS,Australia,2012,GRWH,Growth rate,0,Units,-0.13858642,0
EVOVA_T1E,Real value added in Information and communication,AUS,Australia,2013,GRWH,Growth rate,0,Units,4.0982214,0
EVOVA_T1E,Real value added in Information and communication,AUS,Australia,2014,GRWH,Growth rate,0,Units,7.2180656,0
EVOVA_T1E,Real value added in Information and communication,AUS,Australia,2015,GRWH,Growth rate,0,Units,7.295472999999999,0
EVOVA_T1F,Real value added in financial and insurance activities,AUS,Australia,2011,GRWH,Growth rate,0,Units,5.0785085,0
EVOVA_T1F,Real value added in financial and insurance activities,AUS,Australia,2012,GRWH,Growth rate,0,Units,3.2649664,0
EVOVA_T1F,Real value added in financial and insurance activities,AUS,Australia,2013,GRWH,Growth rate,0,Units,2.3944947,0
EVOVA_T1F,Real value added in financial and insurance activities,AUS,Australia,2014,GRWH,Growth rate,0,Units,4.7742817,0
EVOVA_T1F,Real value added in financial and insurance activities,AUS,Australia,2015,GRWH,Growth rate,0,Units,4.9423055,0
EVOVA_T1G,Real value added in real estate activities,AUS,Australia,2011,GRWH,Growth rate,0,Units,2.7328045,0
EVOVA_T1G,Real value added in real estate activities,AUS,Australia,2012,GRWH,Growth rate,0,Units,2.7417732999999997,0
EVOVA_T1G,Real value added in real estate activities,AUS,Australia,2013,GRWH,Growth rate,0,Units,2.4671727999999997,0
EVOVA_T1G,Real value added in real estate activities,AUS,Australia,2014,GRWH,Growth rate,0,Units,1.4368818,0
EVOVA_T1G,Real value added in real estate activities,AUS,Australia,2015,GRWH,Growth rate,0,Units,3.6257138999999996,0
SME_T1C,Number of employees in manufacturing in enterprises with 20-49 persons engaged,AUS,Australia,2012,PC,Percentage,0,Units,31.653240000000004,0
SME_T1E,Number of employees in manufacturing in enterprises with 250 or more persons engaged,AUS,Australia,2012,PC,Percentage,0,Units,38.150728,0
SME_T1F,Number of enterprises in manufacturing with less than 10 persons engaged,AUS,Australia,2012,PC,Percentage,0,Units,94.019541,0
SME_T1J,Number of enterprises in manufacturing with 250 or more persons engaged,AUS,Australia,2012,PC,Percentage,0,Units,0.49702096,0
NATINCCAP_T1,Gross national income per capita,AUS,Australia,2011,USD,US Dollar,0,Units,43068.356,0
NATINCCAP_T1,Gross national income per capita,AUS,Australia,2012,USD,US Dollar,0,Units,42787.761,0
NATINCCAP_T1,Gross national income per capita,AUS,Australia,2013,USD,US Dollar,0,Units,46511.40900000001,0
NATINCCAP_T1,Gross national income per capita,AUS,Australia,2014,USD,US Dollar,0,Units,46664.710999999996,0
NATINCCAP_T1,Gross national income per capita,AUS,Australia,2015,USD,US Dollar,0,Units,46213.001,0
HOUSINC_T1,Real household disposable income,AUS,Australia,2011,GRWH,Growth rate,0,Units,3.5210322999999994,0
HOUSINC_T1,Real household disposable income,AUS,Australia,2012,GRWH,Growth rate,0,Units,0.27889183,0
HOUSINC_T1,Real household disposable income,AUS,Australia,2013,GRWH,Growth rate,0,Units,2.8596652999999996,0
HOUSINC_T1,Real household disposable income,AUS,Australia,2014,GRWH,Growth rate,0,Units,2.4424181000000003,0
HOUSINC_T1,Real household disposable income,AUS,Australia,2015,GRWH,Growth rate,0,Units,0.58897962,0
HOUSSAVE_T1,Household net saving rates,AUS,Australia,2011,PC,Percentage,0,Units,8.8371538,0
HOUSSAVE_T1,Household net saving rates,AUS,Australia,2012,PC,Percentage,0,Units,7.482216,0
HOUSSAVE_T1,Household net saving rates,AUS,Australia,2013,PC,Percentage,0,Units,7.861053699999999,0
HOUSSAVE_T1,Household net saving rates,AUS,Australia,2014,PC,Percentage,0,Units,7.947064500000001,0
HOUSSAVE_T1,Household net saving rates,AUS,Australia,2015,PC,Percentage,0,Units,5.9666868,0
INCINEQUAL_T1A,Income inequality: Gini (at disposable income; post taxes and transfers),AUS,Australia,2012,0_TO_1,0-1 scale,0,Units,0.326,0
INCINEQUAL_T1A,Income inequality: Gini (at disposable income; post taxes and transfers),AUS,Australia,2014,0_TO_1,0-1 scale,0,Units,0.337,0
INCINEQUAL_T1B,Income inequality: Palma (S90/S40 disposable income decile share),AUS,Australia,2012,S90S40,S90/S40 decile share,0,Units,1.2,0
INCINEQUAL_T1D,Income inequality: S80/S20 disposable income quintile share,AUS,Australia,2012,S80S20,S80/S20 quintile share,0,Units,5.5,0
INCINEQUAL_T1D,Income inequality: S80/S20 disposable income quintile share,AUS,Australia,2014,S80S20,S80/S20 quintile share,0,Units,5.7,0
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,AUS,Australia,2012,P90P10,Interdecile ratio P90/P10,0,Units,4.4,0
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,AUS,Australia,2014,P90P10,Interdecile ratio P90/P10,0,Units,4.3,0
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,AUS,Australia,2012,P90P50,Interdecile ratio P90/P50,0,Units,2.0,0
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,AUS,Australia,2014,P90P50,Interdecile ratio P90/P50,0,Units,2.0,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,AUS,Australia,2011,PC,Percentage,0,Units,23.12665,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,AUS,Australia,2012,PC,Percentage,0,Units,22.03436,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,AUS,Australia,2013,PC,Percentage,0,Units,22.080170000000003,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,AUS,Australia,2014,PC,Percentage,0,Units,22.15061,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,AUS,Australia,2015,PC,Percentage,0,Units,22.38787,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,AUS,Australia,2011,PC,Percentage,0,Units,0.26511209999999996,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,AUS,Australia,2012,PC,Percentage,0,Units,0.2106314,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,AUS,Australia,2013,PC,Percentage,0,Units,0.1741311,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,AUS,Australia,2014,PC,Percentage,0,Units,0.20660479999999998,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,AUS,Australia,2015,PC,Percentage,0,Units,0.1809605,0
HOUSWEALTH_T1C,Financial asset of households: equity,AUS,Australia,2011,PC,Percentage,0,Units,19.757179999999998,0
HOUSWEALTH_T1C,Financial asset of households: equity,AUS,Australia,2012,PC,Percentage,0,Units,18.58709,0
HOUSWEALTH_T1C,Financial asset of households: equity,AUS,Australia,2013,PC,Percentage,0,Units,18.41206,0
HOUSWEALTH_T1C,Financial asset of households: equity,AUS,Australia,2014,PC,Percentage,0,Units,18.74725,0
HOUSWEALTH_T1C,Financial asset of households: equity,AUS,Australia,2015,PC,Percentage,0,Units,18.971529999999998,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,AUS,Australia,2011,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,AUS,Australia,2012,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,AUS,Australia,2013,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,AUS,Australia,2014,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,AUS,Australia,2015,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,AUS,Australia,2011,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,AUS,Australia,2012,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,AUS,Australia,2013,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,AUS,Australia,2014,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,AUS,Australia,2015,PC,Percentage,0,Units,0.0,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,AUS,Australia,2011,PC,Percentage,0,Units,52.03177,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,AUS,Australia,2012,PC,Percentage,0,Units,54.90641,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,AUS,Australia,2013,PC,Percentage,0,Units,55.256330000000005,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,AUS,Australia,2014,PC,Percentage,0,Units,55.278890000000004,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,AUS,Australia,2015,PC,Percentage,0,Units,55.27685,0
HOUSDEBT_T1,Households debt,AUS,Australia,2011,PC,Percentage,0,Units,187.6383,0
HOUSDEBT_T1,Households debt,AUS,Australia,2012,PC,Percentage,0,Units,188.6414,0
HOUSDEBT_T1,Households debt,AUS,Australia,2013,PC,Percentage,0,Units,189.7901,0
HOUSDEBT_T1,Households debt,AUS,Australia,2014,PC,Percentage,0,Units,193.3834,0
HOUSDEBT_T1,Households debt,AUS,Australia,2015,PC,Percentage,0,Units,202.2312,0
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,AUS,Australia,2011,USD,US Dollar,0,Units,43605.905999999995,0
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,AUS,Australia,2012,USD,US Dollar,0,Units,43641.92,0
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,AUS,Australia,2013,USD,US Dollar,0,Units,48044.16099999999,0
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,AUS,Australia,2014,USD,US Dollar,0,Units,49797.33900000001,0
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,AUS,Australia,2015,USD,US Dollar,0,Units,50902.026,0
HOUSNONFIN_T1B,Non-financial assets of households: lands,AUS,Australia,2011,USD,US Dollar,0,Units,89344.709,0
HOUSNONFIN_T1B,Non-financial assets of households: lands,AUS,Australia,2012,USD,US Dollar,0,Units,90911.147,0
HOUSNONFIN_T1B,Non-financial assets of households: lands,AUS,Australia,2013,USD,US Dollar,0,Units,105499.96,0
HOUSNONFIN_T1B,Non-financial assets of households: lands,AUS,Australia,2014,USD,US Dollar,0,Units,118539.96,0
HOUSNONFIN_T1B,Non-financial assets of households: lands,AUS,Australia,2015,USD,US Dollar,0,Units,122170.56,0
HOUSNONFIN_T1C,Non-financial assets of households: other,AUS,Australia,2011,USD,US Dollar,0,Units,15967.108,0
HOUSNONFIN_T1C,Non-financial assets of households: other,AUS,Australia,2012,USD,US Dollar,0,Units,15794.491000000002,0
HOUSNONFIN_T1C,Non-financial assets of households: other,AUS,Australia,2013,USD,US Dollar,0,Units,17359.24,0
HOUSNONFIN_T1C,Non-financial assets of households: other,AUS,Australia,2014,USD,US Dollar,0,Units,18036.139,0
HOUSNONFIN_T1C,Non-financial assets of households: other,AUS,Australia,2015,USD,US Dollar,0,Units,17916.83,0
TRADEGDP_T1A,International imports in goods and services,AUS,Australia,2011,PC,Percentage,0,Units,21.729518,0
TRADEGDP_T1A,International imports in goods and services,AUS,Australia,2012,PC,Percentage,0,Units,21.252263,0
TRADEGDP_T1A,International imports in goods and services,AUS,Australia,2013,PC,Percentage,0,Units,21.467035,0
TRADEGDP_T1A,International imports in goods and services,AUS,Australia,2014,PC,Percentage,0,Units,21.512295,0
TRADEGDP_T1A,International imports in goods and services,AUS,Australia,2015,PC,Percentage,0,Units,21.505627,0
TRADEGDP_T1B,International exports in goods and services,AUS,Australia,2011,PC,Percentage,0,Units,21.480828,0
TRADEGDP_T1B,International exports in goods and services,AUS,Australia,2012,PC,Percentage,0,Units,19.956167999999998,0
TRADEGDP_T1B,International exports in goods and services,AUS,Australia,2013,PC,Percentage,0,Units,21.039455,0
TRADEGDP_T1B,International exports in goods and services,AUS,Australia,2014,PC,Percentage,0,Units,19.987417,0
TRADEGDP_T1B,International exports in goods and services,AUS,Australia,2015,PC,Percentage,0,Units,19.233224,0
MERTRADE_T2,Imports of goods,AUS,Australia,2014,USD,US Dollar,9,Billions,227.54422999999997,9
MERTRADE_T1,Trade balance of goods,AUS,Australia,2014,USD,US Dollar,9,Billions,12.900453,9
MERTRADE_T3,Exports of goods,AUS,Australia,2014,USD,US Dollar,9,Billions,240.44467999999998,9
SVCTRADE_T1,Trade balance of services,AUS,Australia,2011,USD,US Dollar,9,Billions,-11.42915,9
SVCTRADE_T1,Trade balance of services,AUS,Australia,2012,USD,US Dollar,9,Billions,-15.62686,9
SVCTRADE_T1,Trade balance of services,AUS,Australia,2013,USD,US Dollar,9,Billions,-17.717010000000002,9
SVCTRADE_T1,Trade balance of services,AUS,Australia,2014,USD,US Dollar,9,Billions,-11.94923,9
SVCTRADE_T1,Trade balance of services,AUS,Australia,2015,USD,US Dollar,9,Billions,-8.830246,9
SVCTRADE_T2,Imports of services,AUS,Australia,2011,USD,US Dollar,9,Billions,69.53654,9
SVCTRADE_T2,Imports of services,AUS,Australia,2012,USD,US Dollar,9,Billions,74.17866,9
SVCTRADE_T2,Imports of services,AUS,Australia,2013,USD,US Dollar,9,Billions,75.5959,9
SVCTRADE_T2,Imports of services,AUS,Australia,2014,USD,US Dollar,9,Billions,71.02566,9
SVCTRADE_T2,Imports of services,AUS,Australia,2015,USD,US Dollar,9,Billions,63.714969999999994,9
SVCTRADE_T3,Exports of services,AUS,Australia,2011,USD,US Dollar,9,Billions,58.10739,9
SVCTRADE_T3,Exports of services,AUS,Australia,2012,USD,US Dollar,9,Billions,58.551809999999996,9
SVCTRADE_T3,Exports of services,AUS,Australia,2013,USD,US Dollar,9,Billions,57.878890000000006,9
SVCTRADE_T3,Exports of services,AUS,Australia,2014,USD,US Dollar,9,Billions,59.07643,9
SVCTRADE_T3,Exports of services,AUS,Australia,2015,USD,US Dollar,9,Billions,54.884730000000005,9
FDIFLSTK_T1A,Outflows of foreign direct investment,AUS,Australia,2011,USD,US Dollar,6,Millions,1716.3486,6
FDIFLSTK_T1A,Outflows of foreign direct investment,AUS,Australia,2012,USD,US Dollar,6,Millions,6737.06,6
FDIFLSTK_T1A,Outflows of foreign direct investment,AUS,Australia,2013,USD,US Dollar,6,Millions,1579.506,6
FDIFLSTK_T1A,Outflows of foreign direct investment,AUS,Australia,2014,USD,US Dollar,6,Millions,2113.7552,6
FDIFLSTK_T1B,Inflows of foreign direct investment,AUS,Australia,2011,USD,US Dollar,6,Millions,58905.621,6
FDIFLSTK_T1B,Inflows of foreign direct investment,AUS,Australia,2012,USD,US Dollar,6,Millions,58969.97900000001,6
FDIFLSTK_T1B,Inflows of foreign direct investment,AUS,Australia,2013,USD,US Dollar,6,Millions,56946.16,6
FDIFLSTK_T1B,Inflows of foreign direct investment,AUS,Australia,2014,USD,US Dollar,6,Millions,47742.023,6
BOP_T1,Current account balance,AUS,Australia,2011,PC,Percentage,0,Units,-3.081395,0
BOP_T1,Current account balance,AUS,Australia,2012,PC,Percentage,0,Units,-4.296698999999999,0
BOP_T1,Current account balance,AUS,Australia,2013,PC,Percentage,0,Units,-3.3834,0
BOP_T1,Current account balance,AUS,Australia,2014,PC,Percentage,0,Units,-3.069917,0
BOP_T1,Current account balance,AUS,Australia,2015,PC,Percentage,0,Units,-4.646523,0
LTINTRST_T1,Long-term interest rates,AUS,Australia,2011,PC,Percentage,0,Units,4.879583,0
LTINTRST_T1,Long-term interest rates,AUS,Australia,2012,PC,Percentage,0,Units,3.379167,0
LTINTRST_T1,Long-term interest rates,AUS,Australia,2013,PC,Percentage,0,Units,3.697292,0
LTINTRST_T1,Long-term interest rates,AUS,Australia,2014,PC,Percentage,0,Units,3.6566669999999997,0
LTINTRST_T1,Long-term interest rates,AUS,Australia,2015,PC,Percentage,0,Units,2.710833,0
INTLCOMP_T1,Real effective exchange rates,AUS,Australia,2011,IDX,Index,0,Units,119.22841000000001,0
INTLCOMP_T1,Real effective exchange rates,AUS,Australia,2012,IDX,Index,0,Units,120.77348,0
INTLCOMP_T1,Real effective exchange rates,AUS,Australia,2013,IDX,Index,0,Units,114.5954,0
INTLCOMP_T1,Real effective exchange rates,AUS,Australia,2014,IDX,Index,0,Units,109.34045,0
INTLCOMP_T1,Real effective exchange rates,AUS,Australia,2015,IDX,Index,0,Units,100.0,0
WENERGYS_T1,Total primary energy supply,AUS,Australia,2011,TOE,Tonnes of oil equivalent (toe),6,Millions,128.22,6
WENERGYS_T1,Total primary energy supply,AUS,Australia,2012,TOE,Tonnes of oil equivalent (toe),6,Millions,126.63,6
WENERGYS_T1,Total primary energy supply,AUS,Australia,2013,TOE,Tonnes of oil equivalent (toe),6,Millions,126.31,6
WENERGYS_T1,Total primary energy supply,AUS,Australia,2014,TOE,Tonnes of oil equivalent (toe),6,Millions,124.95,6
WENERGYS_T1,Total primary energy supply,AUS,Australia,2015,TOE,Tonnes of oil equivalent (toe),6,Millions,125.13,6
TPES_T1,Total primary energy supply per unit of GDP,AUS,Australia,2011,TOE,Tonnes of oil equivalent (toe),0,Units,0.131,0
TPES_T1,Total primary energy supply per unit of GDP,AUS,Australia,2012,TOE,Tonnes of oil equivalent (toe),0,Units,0.126,0
TPES_T1,Total primary energy supply per unit of GDP,AUS,Australia,2013,TOE,Tonnes of oil equivalent (toe),0,Units,0.12300000000000001,0
TPES_T1,Total primary energy supply per unit of GDP,AUS,Australia,2014,TOE,Tonnes of oil equivalent (toe),0,Units,0.11900000000000001,0
TPES_T1,Total primary energy supply per unit of GDP,AUS,Australia,2015,TOE,Tonnes of oil equivalent (toe),0,Units,0.115,0
WELECGEN_T1,Electricity generation,AUS,Australia,2011,TWH,Terawatt hours,0,Units,253768.0,0
WELECGEN_T1,Electricity generation,AUS,Australia,2012,TWH,Terawatt hours,0,Units,250874.0,0
WELECGEN_T1,Electricity generation,AUS,Australia,2013,TWH,Terawatt hours,0,Units,249270.0,0
WELECGEN_T1,Electricity generation,AUS,Australia,2014,TWH,Terawatt hours,0,Units,247416.0,0
WELECGEN_T1,Electricity generation,AUS,Australia,2015,TWH,Terawatt hours,0,Units,251331.0,0
NUCLEARNRJ_T1A,Nuclear electricity generation; Terawatt hours,AUS,Australia,2014,TWH,Terawatt hours,0,Units,0.0,0
NUCLEARNRJ_T1B,Nuclear electricity generation; As a percentage of total electricity generation,AUS,Australia,2014,PC,Percentage,0,Units,0.0,0
NUCLEARNRJ_T1C,Nuclear power plants connected to the grid,AUS,Australia,2014,NBR,Number,0,Units,0.0,0
NUCLEARNRJ_T1D,Nuclear power plants under construction,AUS,Australia,2014,NBR,Number,0,Units,0.0,0
RNEWABLE_T1,Contribution of renewables to energy supply,AUS,Australia,2011,PC,Percentage,0,Units,0.054000000000000006,0
